Overriding config with config/train_shakespeare_char_run2.py:
# Baseline configuration
out_dir = 'out-shakespeare-run2'
eval_interval = 250
eval_iters = 200
log_interval = 10
always_save_checkpoint = False
wandb_log = False
wandb_project = 'nanoGPT-assignment'
wandb_run_name = 'run2'
dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256
n_layer = 6
n_head = 6
n_embd = 384
dropout = 0.0 # changed to 0.0
learning_rate = 1e-3
max_iters = 5000
lr_decay_iters = 5000
min_lr = 1e-4
beta2 = 0.99
warmup_iters = 100
weight_decay = 1e-1
device = 'mps' 
compile = False # change to 'cuda' if you have a GPU
# set True only on Linux with GPU
tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 10.65M
num decayed parameter tensors: 26, with 10,740,096 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
using fused AdamW: False
iter 3510: loss 0.1144, time 258.51ms, mfu 1.29%
iter 3520: loss 0.1155, time 260.59ms, mfu 1.30%
iter 3530: loss 0.1165, time 261.60ms, mfu 1.32%
iter 3540: loss 0.1147, time 259.37ms, mfu 1.33%
iter 3550: loss 0.1063, time 259.88ms, mfu 1.34%
iter 3560: loss 0.1158, time 259.89ms, mfu 1.35%
iter 3570: loss 0.1153, time 259.23ms, mfu 1.36%
iter 3580: loss 0.1113, time 258.62ms, mfu 1.36%
iter 3590: loss 0.1116, time 258.90ms, mfu 1.37%
iter 3600: loss 0.1122, time 260.02ms, mfu 1.38%
iter 3610: loss 0.1117, time 259.27ms, mfu 1.38%
iter 3620: loss 0.1071, time 259.40ms, mfu 1.39%
iter 3630: loss 0.1148, time 258.84ms, mfu 1.39%
iter 3640: loss 0.1179, time 259.29ms, mfu 1.40%
iter 3650: loss 0.1084, time 260.12ms, mfu 1.40%
iter 3660: loss 0.1132, time 263.71ms, mfu 1.40%
iter 3670: loss 0.1099, time 260.88ms, mfu 1.41%
iter 3680: loss 0.1085, time 263.81ms, mfu 1.41%
iter 3690: loss 0.1106, time 260.78ms, mfu 1.41%
iter 3700: loss 0.1050, time 259.20ms, mfu 1.41%
iter 3710: loss 0.1038, time 260.04ms, mfu 1.41%
iter 3720: loss 0.0994, time 258.89ms, mfu 1.42%
iter 3730: loss 0.1016, time 258.55ms, mfu 1.42%
iter 3740: loss 0.1051, time 260.73ms, mfu 1.42%
step 3750: train loss 0.1073, val loss 3.8955
iter 3750: loss 0.1021, time 41292.39ms, mfu 1.28%
iter 3760: loss 0.1089, time 257.45ms, mfu 1.30%
iter 3770: loss 0.1063, time 258.74ms, mfu 1.31%
iter 3780: loss 0.1097, time 258.74ms, mfu 1.32%
iter 3790: loss 0.1066, time 258.08ms, mfu 1.34%
iter 3800: loss 0.1085, time 258.19ms, mfu 1.35%
iter 3810: loss 0.1088, time 259.30ms, mfu 1.36%
iter 3820: loss 0.1056, time 260.04ms, mfu 1.36%
iter 3830: loss 0.1078, time 259.82ms, mfu 1.37%
iter 3840: loss 0.1017, time 259.29ms, mfu 1.38%
iter 3850: loss 0.1034, time 258.37ms, mfu 1.38%
iter 3860: loss 0.0939, time 258.87ms, mfu 1.39%
iter 3870: loss 0.0981, time 258.29ms, mfu 1.39%
iter 3880: loss 0.1010, time 258.79ms, mfu 1.40%
iter 3890: loss 0.1022, time 258.11ms, mfu 1.40%
iter 3900: loss 0.0996, time 258.70ms, mfu 1.41%
iter 3910: loss 0.0981, time 258.36ms, mfu 1.41%
iter 3920: loss 0.1052, time 258.31ms, mfu 1.41%
iter 3930: loss 0.1038, time 258.57ms, mfu 1.42%
iter 3940: loss 0.0960, time 259.38ms, mfu 1.42%
iter 3950: loss 0.0966, time 259.23ms, mfu 1.42%
iter 3960: loss 0.0973, time 259.18ms, mfu 1.42%
iter 3970: loss 0.1016, time 258.44ms, mfu 1.42%
iter 3980: loss 0.1047, time 256.75ms, mfu 1.43%
iter 3990: loss 0.1041, time 258.98ms, mfu 1.43%
step 4000: train loss 0.0989, val loss 3.9953
iter 4000: loss 0.0978, time 41295.23ms, mfu 1.29%
iter 4010: loss 0.0998, time 259.06ms, mfu 1.30%
iter 4020: loss 0.0985, time 258.85ms, mfu 1.32%
iter 4030: loss 0.0989, time 258.28ms, mfu 1.33%
iter 4040: loss 0.0921, time 265.74ms, mfu 1.34%
iter 4050: loss 0.0974, time 260.36ms, mfu 1.34%
iter 4060: loss 0.0962, time 258.40ms, mfu 1.35%
iter 4070: loss 0.0985, time 259.12ms, mfu 1.36%
iter 4080: loss 0.0958, time 264.85ms, mfu 1.37%
iter 4090: loss 0.0962, time 257.88ms, mfu 1.38%
iter 4100: loss 0.0944, time 260.38ms, mfu 1.38%
iter 4110: loss 0.0902, time 265.84ms, mfu 1.38%
iter 4120: loss 0.0940, time 269.56ms, mfu 1.38%
iter 4130: loss 0.0945, time 269.09ms, mfu 1.38%
iter 4140: loss 0.0960, time 258.92ms, mfu 1.39%
iter 4150: loss 0.0964, time 259.91ms, mfu 1.39%
iter 4160: loss 0.0906, time 278.56ms, mfu 1.39%
iter 4170: loss 0.0922, time 268.36ms, mfu 1.39%
iter 4180: loss 0.0950, time 259.65ms, mfu 1.39%
iter 4190: loss 0.0872, time 260.08ms, mfu 1.40%
iter 4200: loss 0.0964, time 262.04ms, mfu 1.40%
iter 4210: loss 0.0951, time 259.69ms, mfu 1.40%
iter 4220: loss 0.0905, time 260.70ms, mfu 1.41%
iter 4230: loss 0.0980, time 257.69ms, mfu 1.41%
iter 4240: loss 0.0954, time 258.79ms, mfu 1.41%
step 4250: train loss 0.0927, val loss 4.0993
iter 4250: loss 0.0964, time 41734.62ms, mfu 1.27%
iter 4260: loss 0.0890, time 273.90ms, mfu 1.28%
iter 4270: loss 0.0960, time 261.09ms, mfu 1.30%
iter 4280: loss 0.0926, time 265.22ms, mfu 1.31%
iter 4290: loss 0.0909, time 259.94ms, mfu 1.32%
iter 4300: loss 0.0932, time 266.28ms, mfu 1.33%
iter 4310: loss 0.0922, time 268.32ms, mfu 1.33%
iter 4320: loss 0.0898, time 256.62ms, mfu 1.35%
iter 4330: loss 0.0969, time 278.26ms, mfu 1.34%
iter 4340: loss 0.0877, time 268.98ms, mfu 1.35%
iter 4350: loss 0.0917, time 261.48ms, mfu 1.36%
iter 4360: loss 0.0937, time 262.14ms, mfu 1.36%
iter 4370: loss 0.0927, time 260.06ms, mfu 1.37%
iter 4380: loss 0.0920, time 259.82ms, mfu 1.38%
iter 4390: loss 0.0942, time 261.81ms, mfu 1.38%
iter 4400: loss 0.0858, time 260.24ms, mfu 1.39%
iter 4410: loss 0.0913, time 263.00ms, mfu 1.39%
iter 4420: loss 0.0878, time 261.82ms, mfu 1.39%
iter 4430: loss 0.0902, time 267.02ms, mfu 1.39%
iter 4440: loss 0.0903, time 262.92ms, mfu 1.40%
iter 4450: loss 0.0900, time 260.31ms, mfu 1.40%
iter 4460: loss 0.0869, time 266.50ms, mfu 1.40%
iter 4470: loss 0.0890, time 276.42ms, mfu 1.39%
iter 4480: loss 0.0860, time 263.82ms, mfu 1.40%
iter 4490: loss 0.0871, time 261.48ms, mfu 1.40%
step 4500: train loss 0.0882, val loss 4.1812
iter 4500: loss 0.0839, time 42061.08ms, mfu 1.26%
iter 4510: loss 0.0872, time 261.42ms, mfu 1.28%
iter 4520: loss 0.0846, time 263.63ms, mfu 1.29%
iter 4530: loss 0.0904, time 263.98ms, mfu 1.30%
iter 4540: loss 0.0881, time 260.92ms, mfu 1.31%
iter 4550: loss 0.0900, time 265.04ms, mfu 1.32%
iter 4560: loss 0.0945, time 265.10ms, mfu 1.33%
iter 4570: loss 0.0862, time 263.65ms, mfu 1.34%
iter 4580: loss 0.0853, time 265.70ms, mfu 1.35%
iter 4590: loss 0.0875, time 260.20ms, mfu 1.35%
iter 4600: loss 0.0849, time 259.52ms, mfu 1.36%
iter 4610: loss 0.0861, time 261.58ms, mfu 1.37%
iter 4620: loss 0.0894, time 266.11ms, mfu 1.37%
iter 4630: loss 0.0882, time 260.10ms, mfu 1.38%
iter 4640: loss 0.0883, time 260.67ms, mfu 1.38%
iter 4650: loss 0.0875, time 268.56ms, mfu 1.38%
iter 4660: loss 0.0872, time 284.62ms, mfu 1.38%
iter 4670: loss 0.0862, time 279.16ms, mfu 1.37%
iter 4680: loss 0.0930, time 259.39ms, mfu 1.38%
iter 4690: loss 0.0870, time 262.63ms, mfu 1.38%
iter 4700: loss 0.0856, time 269.66ms, mfu 1.38%
iter 4710: loss 0.0795, time 264.45ms, mfu 1.39%
iter 4720: loss 0.0832, time 259.78ms, mfu 1.39%
iter 4730: loss 0.0814, time 264.68ms, mfu 1.39%
iter 4740: loss 0.0845, time 262.13ms, mfu 1.39%
step 4750: train loss 0.0850, val loss 4.1828
iter 4750: loss 0.0861, time 41698.25ms, mfu 1.26%
iter 4760: loss 0.0835, time 260.27ms, mfu 1.27%
iter 4770: loss 0.0783, time 259.69ms, mfu 1.29%
iter 4780: loss 0.0814, time 259.46ms, mfu 1.30%
iter 4790: loss 0.0849, time 259.47ms, mfu 1.32%
iter 4800: loss 0.0820, time 259.25ms, mfu 1.33%
iter 4810: loss 0.0833, time 259.15ms, mfu 1.34%
iter 4820: loss 0.0831, time 258.63ms, mfu 1.35%
iter 4830: loss 0.0841, time 258.51ms, mfu 1.36%
iter 4840: loss 0.0870, time 259.03ms, mfu 1.37%
iter 4850: loss 0.0851, time 258.97ms, mfu 1.37%
iter 4860: loss 0.0871, time 258.90ms, mfu 1.38%
iter 4870: loss 0.0841, time 259.39ms, mfu 1.39%
iter 4880: loss 0.0830, time 258.35ms, mfu 1.39%
iter 4890: loss 0.0815, time 258.36ms, mfu 1.40%
iter 4900: loss 0.0860, time 258.58ms, mfu 1.40%
iter 4910: loss 0.0816, time 258.73ms, mfu 1.41%
iter 4920: loss 0.0848, time 258.13ms, mfu 1.41%
iter 4930: loss 0.0829, time 258.27ms, mfu 1.41%
iter 4940: loss 0.0852, time 258.70ms, mfu 1.42%
iter 4950: loss 0.0826, time 258.66ms, mfu 1.42%
iter 4960: loss 0.0810, time 257.18ms, mfu 1.42%
iter 4970: loss 0.0862, time 259.83ms, mfu 1.42%
iter 4980: loss 0.0814, time 258.20ms, mfu 1.42%
iter 4990: loss 0.0834, time 258.65ms, mfu 1.43%
step 5000: train loss 0.0836, val loss 4.2356
iter 5000: loss 0.0846, time 41334.92ms, mfu 1.28%
